source,source_name,target,target_name,via
8349,恒耀,2012,春雨,
8383,千附,8473,山林水,
8383,千附,8936,國統,
8436,大江,1784,訊聯,
8436,大江,6615,慧智,
8926,台汽電,8931,大汽電,
9910,豐泰,6768,志強-KY,
9910,豐泰,6890,來億-KY,
9910,豐泰,6890,來億-KY,
9910,豐泰,9802,鈺齊-KY,
9917,中保科,9925,新保,
9933,中鼎,3703,欣陸,
2059,川湖,4438,廣越,
9938,百和,4438,廣越,
3454,晶睿,9905,大華,
3479,安勤,9905,大華,
9939,宏全,9905,大華,
9945,潤泰新,2535,達欣工,
9955,佳龍,3663,鑫科,
9955,佳龍,4721,美琪瑪,
9955,佳龍,4739,康普,
9958,世紀鋼,2013,中鋼構,
9958,世紀鋼,2010,春源,
